날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,전일대비구분,전일대비,revl_issu_reas,결산년월,매출액증가율,영업이익증가율,순이익증가율,ROE,EPS,주당매출액,BPS,유보율,부채비율,MA5,MA20,MA60,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volume_Ratio,Price_Volatility
2020-05-22,48750,49600,49800,48600,19706284,965729.655667,00,0.00,N,하락,-1200,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,49560.0,49140.0,49881.666666666664,42.93785310734463,-55.96511424455821,-179.73253853294102,49140.0,50747.08955634272,47532.91044365728,19040545.0,18254028.25,1.0795580969915504,803.5447781713603
2020-05-25,48850,48750,48900,48450,14337913,698563.3532,00,0.00,N,상승,100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,49570.0,49090.0,49730.833333333336,52.3489932885906,-73.72224492738314,-158.53047981182945,49090.0,50666.00427464039,47513.99572535961,17811731.6,18040230.7,0.7947743705960479,788.0021373201957
2020-05-26,49250,48700,49450,48600,15127490,742843.64415,00,0.00,N,상승,400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,49360.0,49060.0,49610.0,50.34965034965035,-54.88555534922489,-137.80149491930854,49060.0,50597.46202349352,47522.53797650648,15803570.4,17858883.1,0.8470568912565422,768.7310117467595
2020-05-27,49900,48950,50000,48800,19548480,969951.903266,00,0.00,N,상승,650,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,49340.0,49087.5,49510.0,57.43243243243243,12.349863042203651,-107.77122332700611,49087.5,50665.931933414184,47509.068066585816,16733886.6,18055389.75,1.0826949886252109,789.2159667070905
2020-05-28,50400,51100,51200,49900,31309318,1585346.422778,00,0.00,N,상승,500,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,49430.0,49115.0,49446.666666666664,60.12658227848101,104.77248584981862,-65.26248149164117,49115.0,50766.82514685727,47463.17485314273,20005897.0,18918382.1,1.654968053531385,825.9125734286366
2020-05-29,50700,50000,50700,49700,27596960,1390445.842147,00,0.00,N,상승,300,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,49820.0,49145.0,49375.0,64.74358974358975,199.92100815379672,-12.225783562553593,49145.0,50891.24408976901,47398.75591023099,21584032.2,19493460.15,1.4157035122366413,873.122044884507
2020-06-01,51200,50800,51200,50600,16949184,864647.2481,00,0.00,N,상승,500,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,50290.0,49205.0,49305.0,71.15384615384616,312.07530901128484,52.6344349522141,49205.0,51146.486137229214,47263.513862770786,22106286.4,19560692.7,0.8664920133426564,970.7430686146071
2020-06-02,51400,51000,51500,50800,14247933,730124.27986,00,0.00,N,상승,200,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,50720.0,49350.0,49205.0,69.38775510204081,412.34348992229206,124.5762459462297,49350.0,51492.55135662837,47207.44864337163,21930375.0,18968901.95,0.751120599260623,1071.275678314185
2020-06-03,54500,51800,55000,51700,49257816,2655435.431458,00,0.00,N,상승,3100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,51640.0,49615.0,49150.0,82.82828282828282,733.4955577024593,246.36010829747565,49615.0,52757.2586579855,46472.7413420145,27872242.2,20528281.55,2.399509958007177,1571.1293289927487
2020-06-04,54600,55800,57000,54600,40220336,2236419.728472,00,0.00,N,상승,100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52480.0,49905.0,49118.333333333336,84.26395939086295,984.7287098641027,394.0338286108011,49905.0,53727.495740247614,46082.504259752386,29654445.8,21845077.8,1.8411624059310971,1911.2478701238067
2020-06-05,55500,54400,55900,54000,22743628,1254429.84265,00,0.00,N,상승,900,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53440.0,50240.0,49140.0,84.18367346938776,1242.136692784312,563.6544014455033,50240.0,54764.622694359874,45715.377305640126,28683779.4,22216274.2,1.0237372745426414,2262.3113471799384
2020-06-08,54900,56400,56500,54700,25634964,1418831.067805,00,0.00,N,하락,-600,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54180.0,50565.0,49145.0,75.84269662921349,1381.7909621060244,727.2817135776075,50565.0,55452.37363546438,45677.62636453562,30420935.4,22680135.25,1.1302826776573125,2443.6868177321867
2020-06-09,55500,55800,56500,54400,23998832,1326558.0661,00,0.00,N,상승,600,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,55000.0,50945.0,49201.666666666664,79.8913043478261,1523.323042490767,886.4899793602395,50945.0,56132.52552308249,45757.47447691751,32371115.2,22708397.35,1.0568263198019123,2593.7627615412457
2020-06-10,55400,55100,55900,54900,16742493,927393.11469,00,0.00,N,하락,-100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,55180.0,51287.5,49278.333333333336,79.45945945945945,1608.872985327922,1030.966580553776,51287.5,56708.49961650118,45866.50038349882,25868050.6,22534358.2,0.7429762521481531,2710.4998082505917
2020-06-11,54300,54500,55100,53200,33815124,1832273.83776,00,0.00,N,하락,-1100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,55120.0,51602.5,49350.833333333336,80.32786885245902,1569.8152711937582,1138.7363186817727,51602.5,56950.837173955704,46254.162826044296,24587008.2,23259815.7,1.4538001691905065,2674.168586977854
2020-06-12,52300,52100,52800,51500,26976020,1410310.719795,00,0.00,N,하락,-2000,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54480.0,51825.0,49407.5,65.6108597285068,1361.7807057473983,1183.3451960948978,51825.0,56878.138680693075,46771.861319306925,25433486.6,23685460.8,1.138927387893589,2526.5693403465366
2020-06-15,49900,51400,52000,49900,28772920,1468000.0648,00,0.00,N,하락,-2400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53480.0,51880.0,49450.833333333336,52.4904214559387,991.8188016997083,1145.03991721586,51880.0,56817.12040512864,46942.87959487136,26061077.8,24100007.8,1.193896709029281,2468.56020256432
2020-06-16,52100,51200,52100,50600,21808376,1124878.7706,00,0.00,N,상승,2200,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52800.0,51970.0,49559.166666666664,57.534246575342465,866.1584062013862,1089.2636150129654,51970.0,56851.15603218408,47088.84396781592,25622986.6,23932011.8,0.9112637993935804,2440.578016092042
2020-06-17,52200,52100,52900,51300,26672596,1390772.012,00,0.00,N,상승,100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52160.0,52080.0,49713.333333333336,56.33802816901409,765.8129862958449,1024.5734892695414,52080.0,56872.581987328325,47287.418012671675,27609007.2,24520796.65,1.0877540554947671,2396.2909936641627
2020-06-18,52300,52200,52300,51600,15982926,830793.475311,00,0.00,N,상승,100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,51760.0,52197.5,49828.333333333336,55.71428571428571,686.4447742753109,956.9477462706953,52197.5,56884.26467916787,47510.73532083213,24042567.6,24572479.65,0.6504400950841769,2343.382339583935
2020-06-19,52900,52600,52900,51600,18157984,950404.357573,00,0.00,N,상승,600,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,51880.0,52405.0,50001.666666666664,56.02836879432625,664.3022175723236,898.4186405310211,52405.0,56807.97746148179,48002.02253851821,22278960.4,24495064.65,0.7412915319658077,2201.4887307408917
2020-06-22,52000,52000,52600,51800,13801350,720717.590485,00,0.00,N,하락,-900,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52300.0,52562.5,50085.833333333336,52.027027027027025,567.5887931745747,832.2526710597318,52562.5,56643.63438822316,48481.36561177684,19284646.4,24468236.5,0.5640516839045593,2040.5671941115804
2020-06-23,51400,52500,52800,51100,18086152,937055.386584,00,0.00,N,하락,-600,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52160.0,52670.0,50131.666666666664,37.39837398373984,437.48467100341077,753.2990710484677,52670.0,56488.569586142345,48851.430413857655,18540201.6,24616169.6,0.734726494572088,1909.2847930711728
2020-06-24,52900,51900,53900,51600,24519552,1301305.5331,00,0.00,N,상승,1500,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52300.0,52820.0,50216.666666666664,43.795620437956195,450.2237813137108,692.6840131015164,52820.0,56409.22363691513,49230.77636308487,18109592.8,24864723.2,0.986118035691626,1794.6118184575653
2020-06-25,51900,52100,53000,51900,18541624,970494.90954,00,0.00,N,하락,-1000,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52220.0,52895.0,50276.666666666664,36.95652173913044,375.3017306301699,629.2075566072472,52895.0,56330.710299655475,49459.289700344525,18621332.4,24226338.5,0.7653498278330422,1717.8551498277368
2020-06-26,53300,52800,53900,52200,21575360,1146335.751523,00,0.00,N,상승,1400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52300.0,53025.0,50367.5,44.52054794520548,424.0060871529786,588.1672627163935,53025.0,56304.2008012224,49745.7991987776,19304807.6,23925258.5,0.9017816881685938,1639.600400611202
2020-06-29,52400,52500,53200,52000,17776924,934880.36488,00,0.00,N,하락,-900,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52380.0,53085.0,50445.0,39.59731543624161,385.53792104232707,547.6413943815802,53085.0,56266.045839276725,49903.954160723275,20099922.4,23966645.5,0.741736009739035,1590.5229196383627
2020-06-30,52800,53900,53900,52800,21157172,1129431.0388,00,0.00,N,상승,400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52660.0,53155.0,50561.666666666664,41.44736842105264,382.91428182694654,514.6959718706535,53155.0,56240.091485464414,50069.908514535586,20714126.4,24312107.45,0.8702319222433348,1542.5457427322078
2020-07-01,52600,53400,53600,52400,16706143,884144.6165,00,0.00,N,하락,-200,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52600.0,53060.0,50658.333333333336,44.05594405594406,360.5406125633017,483.86490000918315,53060.0,56087.175164024215,50032.824835975785,19151444.6,22684523.8,0.7364555300914009,1513.5875820121073
2020-07-02,52900,52100,52900,52100,14142583,742668.0485,00,0.00,N,상승,300,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52800.0,52975.0,50756.666666666664,52.38095238095238,362.8342835098738,459.6587767093213,52975.0,55914.298161842606,50035.701838157394,18271636.4,21380636.15,0.6614668946601947,1469.6490809213044
2020-07-03,53600,53000,53600,52700,11887868,633333.1126,00,0.00,N,상승,700,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,52860.0,52880.0,50838.333333333336,66.97247706422019,416.3369113624867,450.9944036399544,52880.0,55589.515396562885,50170.484603437115,16334138.0,20837848.15,0.5704940315538292,1354.757698281443
2020-07-06,55000,54000,55000,53800,19856624,1084003.6371,00,0.00,N,상승,1400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53380.0,52885.0,50928.333333333336,64.35643564356435,565.1912561317658,473.8337741383167,52885.0,55610.53229953165,50159.46770046835,16750078.0,20548931.15,0.9663093352668127,1362.7661497658248
2020-07-07,53400,55800,55900,53400,30760032,1672753.640892,00,0.00,N,하락,-1600,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53500.0,52780.0,51008.333333333336,55.17241379310345,547.7387768925255,488.6147746891585,52780.0,55229.145930620405,50330.854069379595,18670650.0,20886991.15,1.4726885159809149,1224.572965310202
2020-07-08,53000,53600,53900,52900,19664652,1049005.171762,00,0.00,N,하락,-400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53580.0,52660.0,51073.333333333336,52.94117647058823,495.9143127946227,490.0746823102513,52660.0,54781.96532537788,50538.03467462212,19262351.8,21033099.1,0.9349383990683522,1060.9826626889405
2020-07-09,52800,53200,53600,52800,17054850,906942.87815,00,0.00,N,하락,-200,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53560.0,52585.0,51132.5,49.56521739130435,433.70523906784365,478.80079366176983,52585.0,54564.12793129242,50605.87206870758,19844805.2,20195085.4,0.8445049705013875,989.5639656462134
2020-07-10,52700,53100,53200,52300,13714746,722449.635016,00,0.00,N,하락,-100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53380.0,52605.0,51205.833333333336,53.27102803738317,372.046218466312,457.4498786226783,52605.0,54580.081610572546,50629.918389427454,20210180.8,19532021.7,0.7021672518416259,987.540805286273
2020-07-13,53400,53300,53800,53100,12240188,654721.8705,00,0.00,N,상승,700,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53060.0,52780.0,51279.166666666664,59.25925925925926,375.3384818871564,441.02759927557395,52780.0,54317.73586124151,51242.26413875849,18686893.6,18705385.1,0.6543670678023089,768.8679306207548
2020-07-14,53800,53700,53800,53200,14269484,763627.089664,00,0.00,N,상승,400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53140.0,52865.0,51359.166666666664,54.63917525773196,405.54936084209476,433.9319515888781,52865.0,54432.12945758891,51297.87054241109,15388784.0,18328440.5,0.778543269952509,783.5647287944546
2020-07-15,54700,54400,55000,54300,24051450,1317316.06325,00,0.00,N,상승,900,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53480.0,52990.0,51414.166666666664,64.58333333333333,496.39207955787424,446.4239771826774,52990.0,54723.75163643554,51256.24836356446,16266143.6,18197383.2,1.3216982758268234,866.8758182177704
2020-07-16,53800,54800,54800,53800,16779128,909095.37866,00,0.00,N,하락,-900,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,53680.0,53065.0,51475.833333333336,52.747252747252745,490.1133881863934,455.1618593834206,53065.0,54802.84500550501,51327.15499449499,16210999.2,18237193.3,0.9200499070216029,868.9225027525051
2020-07-17,54400,54200,54700,54100,10096174,549370.576992,00,0.00,N,상승,600,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54020.0,53140.0,51561.666666666664,61.36363636363636,527.47209565105,469.6239066369465,53140.0,54974.63749466834,51305.36250533166,15487284.8,17834102.8,0.5661161715407405,917.3187473341701
2020-07-20,54200,54800,54800,54000,10507530,571387.369575,00,0.00,N,하락,-200,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54180.0,53250.0,51634.166666666664,58.13953488372093,534.7762442840321,482.65437416636365,53250.0,55060.49571577591,51439.50428422409,15140753.2,17669411.8,0.5946734457793326,905.2478578879559
2020-07-21,55300,55200,55400,54800,18297260,1009862.822645,00,0.00,N,상승,1100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54480.0,53445.0,51725.0,64.21052631578948,622.1538394319941,510.55426721948976,53445.0,55256.62910111337,51633.37089888663,15946308.4,17679967.2,1.0349148159053145,905.8145505566848
2020-07-22,54700,55300,55500,54700,12885057,708749.076605,00,0.00,N,하락,-600,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54480.0,53535.0,51814.166666666664,59.183673469387756,635.6587491412865,535.5751636038491,53535.0,55410.35259842566,51659.64740157434,13713029.8,17098242.45,0.7535895597269414,937.6762992128326
2020-07-23,54100,54700,54700,53800,16214932,876160.3404,00,0.00,N,하락,-600,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54540.0,53645.0,51885.0,52.577319587628864,591.1322966441076,546.6865902119008,53645.0,55368.49094939092,51921.50905060908,13600190.6,16981907.85,0.9548357076970005,861.745474695462
2020-07-24,54200,54000,54400,53700,10994535,594537.6472,00,0.00,N,상승,100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54500.0,53690.0,51953.333333333336,45.23809523809524,557.4875569765791,548.8467835648365,53690.0,55422.536929051494,51957.463070948506,13779862.8,16452866.6,0.6682443410803562,866.2684645257451
2020-07-27,55600,54300,55700,54300,21054420,1165206.653173,00,0.00,N,상승,1400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54780.0,53850.0,52046.666666666664,63.41463414634146,636.4554953342013,566.3685259187095,53850.0,55669.77442211096,52030.22557788904,15889240.8,16616741.4,1.2670607006016232,909.8872110554805
2020-07-28,58600,57000,58800,56400,48431568,2803148.376939,00,0.00,N,상승,3000,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,55440.0,54140.0,52215.0,75.92592592592592,930.38814794676,639.1724503243196,54140.0,56874.11199863018,51405.88800136982,21916102.4,17980461.2,2.6935665031773492,1367.0559993150898
2020-07-29,59000,60300,60400,58600,36476612,2169959.308582,00,0.00,N,상승,400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,56300.0,54460.0,52378.333333333336,78.18181818181819,1181.983381213613,747.7346365021783,54460.0,57853.74036782595,51066.25963217405,26634413.4,18968984.65,1.9229606999550186,1696.870183912976
2020-07-30,59000,59700,60100,59000,19285354,1147803.9577,00,0.00,N,보합,0,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,57280.0,54765.0,52548.333333333336,78.89908256880734,1365.6322576339298,871.3141607285287,54765.0,58631.876884787795,50898.123115212205,27248497.8,19226123.2,1.0030807458884898,1933.438442393899
2020-07-31,57900,59500,59600,57700,21943344,1282932.055676,00,0.00,N,하락,-1100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,58020.0,54980.0,52700.0,69.91150442477877,1406.2046564517368,978.2922598731703,54980.0,59047.1210560065,50912.8789439935,29438259.6,19728897.0,1.1122438319790509,2033.560528003252
2020-08-03,56800,57800,57900,56700,21158940,1209657.4141,00,0.00,N,하락,-1100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,58260.0,55070.0,52840.0,62.5,1334.2177363636802,1049.4773551712724,55070.0,59217.84661950612,50922.15338049388,29459163.6,19794012.8,1.0689565685235891,2073.9233097530578
2020-08-04,57300,57200,58100,57000,19419694,1115746.2958,00,0.00,N,상승,500,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,58000.0,55265.0,52996.666666666664,61.206896551724135,1302.4990071053544,1100.0816855580888,55265.0,59448.8159363761,51081.1840636239,23656788.8,19226995.9,1.010022267701217,2091.9079681880507
2020-08-05,56900,57300,57500,56300,17739706,1007826.79895,00,0.00,N,하락,-400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,57580.0,55460.0,53135.833333333336,63.96396396396397,1230.896025411741,1126.2445535288193,55460.0,59562.066231598656,51357.933768401344,19909407.6,19130748.6,0.9272876023262361,2051.033115799329
2020-08-06,58000,57100,58400,57100,21625874,1250813.614044,00,0.00,N,상승,1100,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,57380.0,55720.0,53302.5,65.51724137931035,1248.518805846521,1150.6994039923597,55720.0,59771.04275075221,51668.95724924779,20377511.6,19359299.8,1.1170793480867525,2025.5213753761052
2020-08-07,57500,57900,58400,57100,18751716,1081791.2061,00,0.00,N,하락,-500,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,57300.0,55960.0,53463.333333333336,63.865546218487395,1208.2116531290885,1162.2018538197055,55960.0,59822.04200146161,52097.95799853839,19739186.0,19611148.3,0.956176339760788,1931.0210007308067
2020-08-10,57800,57600,58300,57500,17774292,1029079.820059,00,0.00,N,상승,300,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,57500.0,56180.0,53613.333333333336,61.26126126126126,1186.7948052378852,1167.1204441033415,56180.0,59927.61678656562,52432.38321343438,19062256.4,19887853.5,0.8937260122114234,1873.8083932828072
2020-08-11,58200,58000,59500,57800,24907912,1462107.4472,00,0.00,N,상승,400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,57680.0,56400.0,53745.0,66.05504587155964,1188.3993283403615,1171.3762209507456,56400.0,60075.237192488894,52724.762807511106,20159900.0,20419774.9,1.219793661878222,1837.6185962444479
2020-08-12,59000,58200,59000,57700,18573934,1083108.188236,00,0.00,N,상승,800,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,58100.0,56615.0,53895.0,72.07207207207207,1239.9310848640598,1185.0871937334084,56615.0,60373.65317423829,52856.34682576171,20326745.6,20145899.1,0.9219709633113371,1879.3265871191445
2020-08-13,58700,59400,59600,58000,22089460,1300659.6497,00,0.00,N,하락,-300,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,58240.0,56860.0,54040.833333333336,69.91150442477877,1242.243075475344,1196.5183700817956,56860.0,60482.38653521782,53237.61346478218,20419462.8,20411415.7,1.0822110687795163,1811.1932676089107
2020-08-14,58000,58000,58400,57700,15672548,909052.5188,00,0.00,N,하락,-700,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,58340.0,57040.0,54195.0,61.320754716981135,1174.0573920457173,1192.02617447458,57040.0,60501.91307014839,53578.08692985161,19803629.2,20690234.4,0.7574852801087648,1730.9565350741932
2020-08-18,58400,58900,59900,58000,25307824,1490616.755852,00,0.00,N,상승,400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,58460.0,57250.0,54354.166666666664,48.75,1139.16482078837,1181.4539037373381,57250.0,60488.908198110985,54011.091801889015,21310335.6,21430249.1,1.1809393293519859,1619.454099055493
2020-08-19,57800,59000,59200,57800,16930720,988995.6513,00,0.00,N,하락,-600,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,58380.0,57375.0,54496.666666666664,42.6829268292683,1050.9821530421468,1155.3595535983,57375.0,60487.53831090369,54262.46168909631,19714897.2,21361922.1,0.7925653843667935,1556.2691554518449
2020-08-20,55400,57600,57600,55300,30386028,1709571.902444,00,0.00,N,하락,-2400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,57660.0,57410.0,54588.333333333336,33.01886792452831,778.4631722946215,1079.9802773375643,57410.0,60409.5789178169,54410.4210821831,22077316.0,22236970.65,1.3664643659544518,1499.789458908451
2020-08-21,55900,56200,56900,55800,21142288,1190753.2628,00,0.00,N,상승,500,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,57100.0,57500.0,54680.0,40.0,595.9658150446267,983.1773848789768,57500.0,60171.48687162491,54828.51312837509,21887881.6,22483338.45,0.9403535888150099,1335.7434358124556
2020-08-24,56100,55800,56600,55400,15055896,843921.7142,00,0.00,N,상승,200,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,56720.0,57595.0,54770.0,46.15384615384615,462.146337825463,878.971175468274,57595.0,59879.47851932651,55310.52148067349,21764551.2,22686406.5,0.6636527472960515,1142.239259663257
2020-08-25,56400,56400,56800,56100,14021705,790968.401812,00,0.00,N,상승,300,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,56320.0,57635.0,54856.666666666664,44.943820224719104,375.9670170660029,778.3703437878198,57635.0,59797.13831779196,55472.86168220804,19507327.4,22334770.75,0.6277971310719632,1081.069158895982
2020-08-26,56400,56400,56500,55700,17651592,989962.03158,00,0.00,N,보합,0,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,56040.0,57525.0,54940.0,47.05882352941176,304.1630818035628,683.5288913909685,57525.0,59704.207968143965,55345.792031856035,19651501.8,20795771.95,0.8488067691086602,1089.6039840719827
2020-08-27,55600,56300,56300,55600,16196568,903860.90205,00,0.00,N,하락,-800,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,56080.0,57355.0,54958.333333333336,35.365853658536594,180.6225276030309,582.947618633381,57355.0,59579.71760478801,55130.28239521199,16813609.8,19781769.75,0.8187623354578778,1112.3588023940072
2020-08-28,55400,56100,56300,55400,14619888,815588.0084,00,0.00,N,하락,-200,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,55980.0,57175.0,54971.666666666664,36.708860759493675,65.81870277239068,479.52183546118295,57175.0,59421.752041691114,54928.247958308886,15509129.8,19548496.45,0.7478778757943811,1123.3760208455565
2020-08-31,54000,56000,56100,54000,32671368,1786245.5135,00,0.00,N,하락,-1400,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,55560.0,56980.0,54946.666666666664,28.888888888888886,-136.55829620059376,356.3058091288276,56980.0,59606.66488556376,54353.33511443624,19032224.2,20084897.65,1.6266634049788151,1313.3324427818818
2020-09-01,54200,54100,54800,54100,19363116,1052420.0378,00,0.00,N,상승,200,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,55120.0,56850.0,54935.0,27.272727272727266,-277.60513817429455,229.5236196682032,56850.0,59756.61677085794,53943.38322914206,20100506.4,19995106.45,0.9683927439155995,1453.3083854289703
2020-09-02,54400,54600,55100,54100,16905724,922056.312614,00,0.00,N,상승,200,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54720.0,56705.0,54916.666666666664,21.951219512195124,-368.9939159237765,109.82011254980726,56705.0,59800.31054474702,53609.68945525298,19951332.8,19869407.95,0.850841859130483,1547.655272373511
2020-09-03,56400,55600,56700,55500,28384920,1598059.625582,00,0.00,N,상승,2000,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54880.0,56680.0,54933.333333333336,38.38383838383839,-276.84559175686445,32.48697168847293,56680.0,59776.75551777068,53583.24448222932,22389003.2,20401668.65,1.3913038431785334,1548.3777588853404
2020-09-04,55600,55200,55800,55100,22139108,1228386.6116,00,0.00,N,하락,-800,,2019-12-31,-5.48,-52.84,-50.98,8.69,3166.0,33919,37528.0,28302.4,34.12,54920.0,56560.0,54955.0,38.00000000000001,-265.31233958328085,-27.07289056587783,56560.0,59627.2463220291,53492.7536779709,23892847.2,20427330.35,1.0837984024672123,1533.6231610145505
